datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2016-02-28 20:15:00,78.2,71.22,4.5,1016.9,90.0,73.935,97.5,1,0.197,7.24203,1.25095,Light Winds,Overcast,Moderate Rains
2016-03-04 14:15:00,84.3,69.29,6.7,1012.0,100.0,74.615,91.9,1,0.236,10.782578,1.4986,Light Winds,Overcast,Moderate Rains
2016-03-30 5:15:00,76.4,87.05,3.7,1015.7,80.0,85.77875,58.025,1,0.157,5.9545580000000005,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2016-04-06 5:15:00,78.2,80.53,4.7,1012.1,90.0,79.92625,88.5,1,0.276,7.563898,1.7526000000000002,Light Winds,Overcast,Moderate Rains
2016-04-14 20:15:00,85.7,74.61,2.2,1010.9,80.0,76.3125,86.675,1,0.157,3.5405480000000003,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2016-04-28 17:15:00,92.6,45.78,2.3,1007.6,80.0,49.77375,42.275,1,0.197,3.7014819999999995,1.25095,Light Winds,Mostly Cloudy,Moderate Rains
2016-04-29 20:15:00,80.9,84.71,2.2,1010.5,80.0,86.24,95.0,1,0.118,3.5405480000000003,0.7493,Light Winds,Mostly Cloudy,Moderate Rains
2016-05-06 11:15:00,90.8,54.06,8.9,1011.9,30.0,55.99125,28.35,1,0.118,14.323126,0.7493,Light Winds,Partly Cloudy,Moderate Rains
2016-05-12 17:15:00,88.4,61.45,2.2,1006.7,90.0,59.38,89.175,1,0.236,3.5405480000000003,1.4986,Light Winds,Overcast,Moderate Rains
2016-05-17 8:15:00,84.8,73.64,3.8,1010.3,60.0,83.3675,81.0,1,0.118,6.115492,0.7493,Light Winds,Partly Cloudy,Moderate Rains
2016-05-19 14:15:00,84.3,80.45,2.2,1006.7,90.0,72.61625,43.875,1,0.236,3.5405480000000003,1.4986,Light Winds,Overcast,Moderate Rains
2016-05-20 14:15:00,92.0,55.24,2.2,1007.2,90.0,59.545,89.175,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2016-05-20 17:15:00,87.9,68.84,2.2,1006.9,100.0,78.2525,99.85,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
2016-05-24 2:15:00,80.3,92.61,4.5,1010.0,100.0,91.2525,100.0,1,0.157,7.24203,0.99695,Light Winds,Overcast,Moderate Rains
2016-05-24 14:15:00,89.3,63.84,2.2,1007.7,90.0,65.05125,89.175,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2016-05-28 17:15:00,83.4,79.0,2.2,1009.4,90.0,78.91,97.35,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
